[15:16:33] [main/INFO]: ModLauncher running: args [--username, binbin, --version, 1.20.1, --gameDir, C:\Users\hkbin\Desktop\workdir\client\.minecraft, --assetsDir, C:\Users\hkbin\Desktop\workdir\client\.minecraft\assets, --assetIndex, 5, --uuid, 93a30eff4aa73845b616e60cbf31752b, --accessToken, ❄❄❄❄❄❄❄❄, --clientId, ${clientid}, --xuid, ${auth_xuid}, --userType, msa, --versionType, HMCL 3.5.8.249, --width, 854, --height, 480, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.1, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[15:16:33] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.9 by Azul Systems, Inc.; OS Windows 10 arch amd64 version 10.0
[15:16:34] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[15:16:34] [main/INFO]: Trying GL version 4.6
[15:16:34] [main/INFO]: Requested GL version 4.6 got version 4.6
[15:16:34] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/hkbin/Desktop/workdir/client/.minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23100!/ Service=ModLauncher Env=CLIENT
[15:16:34] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce GTX 1060 5GB/PCIe/SSE2 GL version 4.6.0 NVIDIA 555.99, NVIDIA Corporation
[15:19:18] [Render thread/WARN]: Entity Zombie['僵尸'/6523, l='ClientLevel', x=-118.11, y=28.00, z=-140.90] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Bat['蝙蝠'/6524, l='ClientLevel', x=-118.25, y=27.10, z=-129.25] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Bat['蝙蝠'/6520, l='ClientLevel', x=-121.52, y=9.39, z=-137.75] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Bat['蝙蝠'/6519, l='ClientLevel', x=-119.34, y=11.73, z=-136.57] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Creeper['苦力怕'/6528, l='ClientLevel', x=-124.50, y=28.00, z=-141.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Bat['蝙蝠'/6532, l='ClientLevel', x=-127.69, y=11.00, z=-144.96] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Spider['蜘蛛'/6536, l='ClientLevel', x=-126.42, y=35.00, z=-148.34] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity NecromancerEntity['亡灵术士'/6556, l='ClientLevel', x=-110.50, y=14.00, z=-133.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Spider['蜘蛛'/6514, l='ClientLevel', x=-54.50, y=3.00, z=-128.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Skeleton['骷髅'/6515, l='ClientLevel', x=-64.76, y=17.00, z=-185.38] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Creeper['苦力怕'/6516, l='ClientLevel', x=-57.50, y=3.00, z=-149.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Creeper['苦力怕'/6517, l='ClientLevel', x=-58.50, y=3.00, z=-149.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Zombie['僵尸'/6553, l='ClientLevel', x=-44.50, y=30.00, z=-168.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Creeper['苦力怕'/6547, l='ClientLevel', x=-44.50, y=12.00, z=-137.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Creeper['苦力怕'/6549, l='ClientLevel', x=-41.50, y=12.00, z=-134.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Skeleton['骷髅'/6555, l='ClientLevel', x=-84.50, y=14.00, z=-132.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Bat['蝙蝠'/6522, l='ClientLevel', x=-125.87, y=10.63, z=-141.47] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Skeleton['骷髅'/6538, l='ClientLevel', x=-85.50, y=79.00, z=-179.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Bat['蝙蝠'/6521, l='ClientLevel', x=-116.28, y=14.34, z=-143.61] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Zombie['僵尸'/6534, l='ClientLevel', x=-127.50, y=35.00, z=-151.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Creeper['苦力怕'/6518, l='ClientLevel', x=-127.50, y=11.00, z=-140.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Bat['蝙蝠'/6558, l='ClientLevel', x=-107.56, y=16.10, z=-130.92] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Creeper['苦力怕'/6550, l='ClientLevel', x=-43.50, y=12.00, z=-134.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Spider['蜘蛛'/6564, l='ClientLevel', x=-108.50, y=31.00, z=-149.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Zombie['僵尸'/6565, l='ClientLevel', x=-110.86, y=20.00, z=-147.45] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Bat['蝙蝠'/6566, l='ClientLevel', x=-76.85, y=1.12, z=-129.51] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Bee['蜜蜂'/6570, l='ClientLevel', x=-23.65, y=70.45, z=-178.91] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Spider['蜘蛛'/6564, l='ClientLevel', x=-108.50, y=31.00, z=-149.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Zombie['僵尸'/6565, l='ClientLevel', x=-110.86, y=20.00, z=-147.45] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Bee['蜜蜂'/6570, l='ClientLevel', x=-23.65, y=70.45, z=-178.91] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Bat['蝙蝠'/6566, l='ClientLevel', x=-76.85, y=1.12, z=-129.51] does not have attribute null
[15:19:18] [Render thread/INFO]: [System] [CHAT] Use the command /login <password>.
[15:19:18] [Render thread/WARN]: Entity Creeper['苦力怕'/6563, l='ClientLevel', x=-94.50, y=14.00, z=-144.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity EnderMan['末影人'/6572, l='ClientLevel', x=-94.50, y=4.00, z=-188.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Spider['蜘蛛'/6585, l='ClientLevel', x=-57.50, y=21.00, z=-131.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Spider['蜘蛛'/6584, l='ClientLevel', x=-60.50, y=21.00, z=-126.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Creeper['苦力怕'/6582, l='ClientLevel', x=-60.50, y=21.00, z=-127.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Creeper['苦力怕'/6583, l='ClientLevel', x=-61.50, y=21.00, z=-126.50] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Bat['蝙蝠'/6522, l='ClientLevel', x=-127.85, y=-0.63, z=-133.70] does not have attribute null
[15:19:18] [Render thread/WARN]: Entity Bat['蝙蝠'/6522, l='ClientLevel', x=-127.92, y=1.03, z=-134.77] does not have attribute null
[15:19:19] [Render thread/WARN]: Time from main menu to in-game was 20.364899 seconds
[15:19:19] [Render thread/WARN]: Total time to load game and open world was 87.7829 seconds
[15:19:23] [Render thread/INFO]: [System] [CHAT] You have successfully logged.
[15:19:23] [Render thread/WARN]: Unknown custom packet identifier: nlogin:addon
[15:19:23] [Render thread/WARN]: Entity LocalPlayer['binbin'/6513, l='ClientLevel', x=-83.83, y=113.00, z=-151.93] does not have attribute null
[15:19:25] [Render thread/INFO]: [System] [CHAT] TPS from last 5s, 1m, 5m, 15m: 20.0, 20.0, 20.0, 20.0
[15:19:26] [Render thread/WARN]: Entity Skeleton['骷髅'/6548, l='ClientLevel', x=-41.50, y=12.00, z=-128.50] does not have attribute null
[15:19:26] [Render thread/WARN]: Entity Creeper['苦力怕'/6551, l='ClientLevel', x=-37.50, y=12.00, z=-137.50] does not have attribute null
[15:19:26] [Render thread/WARN]: Entity Zombie['僵尸'/6408, l='ClientLevel', x=-122.50, y=27.00, z=-124.50] does not have attribute null
[15:19:26] [Render thread/WARN]: Entity Skeleton['骷髅'/6630, l='ClientLevel', x=-107.50, y=31.00, z=-144.50] does not have attribute null
[15:19:26] [Render thread/WARN]: Entity Skeleton['骷髅'/6629, l='ClientLevel', x=-108.50, y=31.00, z=-148.50] does not have attribute null
[15:19:27] [Render thread/WARN]: Entity Skeleton['骷髅'/6548, l='ClientLevel', x=-41.50, y=12.00, z=-128.50] does not have attribute null
[15:19:27] [Render thread/WARN]: Entity Creeper['苦力怕'/6551, l='ClientLevel', x=-37.50, y=12.00, z=-137.50] does not have attribute null
[15:19:29] [Render thread/INFO]: JEI StartEventObserver received class net.minecraftforge.client.event.ClientPlayerNetworkEvent$LoggingOut
[15:19:29] [Render thread/INFO]: JEI StartEventObserver transitioning state from JEI_STARTED to DISABLED
[15:19:29] [Render thread/INFO]: Stopping JEI
[15:19:29] [Render thread/INFO]: Sending Runtime Unavailable...
[15:19:29] [Render thread/INFO]: Stopping JEI GUI
[15:19:29] [Render thread/INFO]: Sending Runtime Unavailable took 1.634 ms
[15:19:29] [Render thread/INFO]: Stopping worker threads
[15:19:29] [Netty Client IO #4/INFO]: 客户端可能需要服务端的额外模组: mohist@1.20.1
[15:19:29] [Netty Client IO #4/INFO]: Client has mods that are missing on server: [athena, yungsmenutweaks, jei]
[15:19:30] [Netty Client IO #5/INFO]: 客户端可能需要服务端的额外模组: mohist@1.20.1
[15:19:30] [Netty Client IO #5/INFO]: Client has mods that are missing on server: [athena, yungsmenutweaks, jei]
[15:19:51] [Netty Client IO #6/INFO]: 客户端可能需要服务端的额外模组: mohist@1.20.1
[15:19:51] [Netty Client IO #6/INFO]: Client has mods that are missing on server: [athena, yungsmenutweaks, jei]
[15:19:51] [Worker-Main-9/ERROR]: Failed to retrieve profile key pair
java.io.IOException: Could not retrieve profile key pair
	at net.minecraft.client.multiplayer.AccountProfileKeyPairManager.m_253252_(AccountProfileKeyPairManager.java:129) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.multiplayer.AccountProfileKeyPairManager.m_252828_(AccountProfileKeyPairManager.java:74) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.run(CompletableFuture.java:1768) ~[?:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.exec(CompletableFuture.java:1760) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) ~[?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) ~[?:?]
	at java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) ~[?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) ~[?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) ~[?:?]
[15:19:51] [Render thread/INFO]: Connecting to binbin.hkbinhome.cn, 25565
[15:20:18] [Netty Client IO #9/INFO]: 客户端可能需要服务端的额外模组: mohist@1.20.1
[15:20:18] [Netty Client IO #9/INFO]: Client has mods that are missing on server: [athena, yungsmenutweaks, jei]
[15:20:19] [Netty Client IO #10/INFO]: 客户端可能需要服务端的额外模组: mohist@1.20.1
[15:20:19] [Netty Client IO #10/INFO]: Client has mods that are missing on server: [athena, yungsmenutweaks, jei]
[15:20:20] [Worker-Main-9/ERROR]: Failed to retrieve profile key pair
java.io.IOException: Could not retrieve profile key pair
	at net.minecraft.client.multiplayer.AccountProfileKeyPairManager.m_253252_(AccountProfileKeyPairManager.java:129) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.multiplayer.AccountProfileKeyPairManager.m_252828_(AccountProfileKeyPairManager.java:74) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.run(CompletableFuture.java:1768) ~[?:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.exec(CompletableFuture.java:1760) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) ~[?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) ~[?:?]
	at java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) ~[?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) ~[?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) ~[?:?]
[15:20:20] [Render thread/INFO]: Connecting to binbin.hkbinhome.cn, 25565
[15:20:34] [Worker-Main-9/ERROR]: Failed to retrieve profile key pair
java.io.IOException: Could not retrieve profile key pair
	at net.minecraft.client.multiplayer.AccountProfileKeyPairManager.m_253252_(AccountProfileKeyPairManager.java:129) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.multiplayer.AccountProfileKeyPairManager.m_252828_(AccountProfileKeyPairManager.java:74) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.run(CompletableFuture.java:1768) ~[?:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.exec(CompletableFuture.java:1760) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) ~[?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) ~[?:?]
	at java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) ~[?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) ~[?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) ~[?:?]
[15:20:34] [Render thread/INFO]: Connecting to 127.0.0.1, 25565
[15:21:00] [Netty Client IO #13/INFO]: 客户端可能需要服务端的额外模组: mohist@1.20.1
[15:21:00] [Netty Client IO #13/INFO]: Client has mods that are missing on server: [athena, yungsmenutweaks, jei]
[15:21:00] [Netty Client IO #16/INFO]: 客户端可能需要服务端的额外模组: mohist@1.20.1
[15:21:00] [Netty Client IO #16/INFO]: Client has mods that are missing on server: [athena, yungsmenutweaks, jei]
[15:21:00] [Render thread/ERROR]: Can't ping binbin.hkbinhome.cn: 连接中断
[15:21:02] [Worker-Main-9/ERROR]: Failed to retrieve profile key pair
java.io.IOException: Could not retrieve profile key pair
	at net.minecraft.client.multiplayer.AccountProfileKeyPairManager.m_253252_(AccountProfileKeyPairManager.java:129) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.multiplayer.AccountProfileKeyPairManager.m_252828_(AccountProfileKeyPairManager.java:74) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.run(CompletableFuture.java:1768) ~[?:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.exec(CompletableFuture.java:1760) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) ~[?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) ~[?:?]
	at java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) ~[?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) ~[?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) ~[?:?]
[15:21:02] [Render thread/INFO]: Connecting to 127.0.0.1, 25565
[15:21:03] [Netty Client IO #20/INFO]: 客户端可能需要服务端的额外模组: mohist@1.20.1
[15:21:03] [Netty Client IO #20/INFO]: Client has mods that are missing on server: [athena, yungsmenutweaks, jei]
[15:21:04] [Netty Client IO #19/INFO]: 客户端可能需要服务端的额外模组: mohist@1.20.1
[15:21:04] [Netty Client IO #19/INFO]: Client has mods that are missing on server: [athena, yungsmenutweaks, jei]
[15:21:07] [Worker-Main-9/ERROR]: Failed to retrieve profile key pair
java.io.IOException: Could not retrieve profile key pair
	at net.minecraft.client.multiplayer.AccountProfileKeyPairManager.m_253252_(AccountProfileKeyPairManager.java:129) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.multiplayer.AccountProfileKeyPairManager.m_252828_(AccountProfileKeyPairManager.java:74) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.run(CompletableFuture.java:1768) ~[?:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.exec(CompletableFuture.java:1760) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) ~[?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) ~[?:?]
	at java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) ~[?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) ~[?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) ~[?:?]
[15:21:07] [Render thread/INFO]: Connecting to 127.0.0.1, 25565
[15:21:59] [Render thread/ERROR]: Can't ping binbin.hkbinhome.cn: 连接中断
[15:23:30] [Render thread/ERROR]: Can't ping 127.0.0.1:25565: 连接超时
[15:23:31] [Render thread/ERROR]: Can't ping binbin.hkbinhome.cn: 连接超时
[15:24:02] [Netty Client IO #29/INFO]: 客户端可能需要服务端的额外模组: mohist@1.20.1
[15:24:02] [Netty Client IO #29/INFO]: Client has mods that are missing on server: [athena, yungsmenutweaks, jei]
[15:24:03] [Netty Client IO #30/INFO]: 客户端可能需要服务端的额外模组: mohist@1.20.1
[15:24:03] [Netty Client IO #30/INFO]: Client has mods that are missing on server: [athena, yungsmenutweaks, jei]
[15:24:04] [Render thread/INFO]: Connecting to binbin.hkbinhome.cn, 25565
[15:24:04] [Worker-Main-4/ERROR]: Failed to retrieve profile key pair
java.io.IOException: Could not retrieve profile key pair
	at net.minecraft.client.multiplayer.AccountProfileKeyPairManager.m_253252_(AccountProfileKeyPairManager.java:129) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.multiplayer.AccountProfileKeyPairManager.m_252828_(AccountProfileKeyPairManager.java:74) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.run(CompletableFuture.java:1768) ~[?:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.exec(CompletableFuture.java:1760) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) ~[?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) ~[?:?]
	at java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) ~[?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) ~[?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) ~[?:?]
[15:24:23] [Netty Client IO #0/INFO]: 客户端可能需要服务端的额外模组: mohist@1.20.1
[15:24:23] [Netty Client IO #0/INFO]: Client has mods that are missing on server: [athena, yungsmenutweaks, jei]
[15:24:23] [Netty Client IO #1/INFO]: 客户端可能需要服务端的额外模组: mohist@1.20.1
[15:24:23] [Netty Client IO #1/INFO]: Client has mods that are missing on server: [athena, yungsmenutweaks, jei]
[15:24:30] [Worker-Main-4/ERROR]: Failed to retrieve profile key pair
java.io.IOException: Could not retrieve profile key pair
	at net.minecraft.client.multiplayer.AccountProfileKeyPairManager.m_253252_(AccountProfileKeyPairManager.java:129) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.multiplayer.AccountProfileKeyPairManager.m_252828_(AccountProfileKeyPairManager.java:74) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.run(CompletableFuture.java:1768) ~[?:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.exec(CompletableFuture.java:1760) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) ~[?:?]
